Order_ID,Customer_ID,Customer_Name,Gender,Age,City,Restaurant_ID,Restaurant_Name,Cuisine,Restaurant_Rating,Delivery_Partner,Vehicle_Type,Payment_Mode,Order_Date,Order_Time,Delivery_Time_Minutes,Distance_km,Order_Value,Discount,Delivery_Fee,Final_Amount,Order_Status,Customer_Rating,Weather,Festival
837,1052,Customer_152,Female,21,Mumbai,4,Biryani House,Biryani,4,Partner_25,Cycle,Cash,07-02-2025,21:50:00,19,9.4,305,20,80,365,Delivered,5,Cloudy,No
838,1260,Customer_85,Male,24,Delhi,4,Biryani House,Biryani,3.7,Partner_46,Cycle,Debit Card,19-02-2025,10:35:00,18,1.3,338,50,41,329,Delivered,5,Rainy,Yes
839,1168,Customer_146,Female,21,Hyderabad,4,Biryani House,Biryani,4.7,Partner_38,Bike,Cash,30-03-2025,21:13:00,46,7.1,884,150,49,783,Delivered,5,Cloudy,Yes
840,1074,Customer_73,Male,23,Mumbai,4,Biryani House,Biryani,4.4,Partner_18,Scooter,Credit Card,12-06-2025,09:07:00,17,1.6,876,100,66,842,Delivered,2,Sunny,No
841,1131,Customer_108,Male,22,Pune,2,Pizza Point,Italian,3.7,Partner_3,Scooter,Net Banking,21-05-2025,19:23:00,45,12,1055,20,47,1082,Delivered,2,Cloudy,No
842,1133,Customer_296,Female,58,Delhi,1,Spice Hub,North Indian,4.5,Partner_34,Bike,Net Banking,06-04-2025,16:00:00,58,12.7,1141,50,59,1150,Delivered,3,Cloudy,Yes
843,1154,Customer_256,Female,21,Mumbai,1,Spice Hub,North Indian,4.9,Partner_20,Scooter,UPI,26-03-2025,17:22:00,24,8.8,1088,100,37,1025,Delivered,2,Sunny,No
844,1215,Customer_291,Female,37,Mumbai,1,Spice Hub,North Indian,3.6,Partner_11,Cycle,Cash,16-04-2025,13:38:00,57,1.9,1310,150,43,1203,Delivered,1,Rainy,No
845,1061,Customer_158,Male,49,Hyderabad,2,Pizza Point,Italian,4.8,Partner_32,Scooter,Wallet,27-03-2025,12:38:00,28,6.7,1048,100,21,969,Delivered,3,Sunny,Yes
846,1052,Customer_43,Male,18,Bengaluru,2,Pizza Point,Italian,3.7,Partner_28,Scooter,UPI,07-04-2025,02:49:00,59,10.1,1424,50,57,1431,Cancelled,1,Rainy,Yes
847,1183,Customer_293,Male,20,Delhi,2,Pizza Point,Italian,3.7,Partner_20,Scooter,UPI,25-06-2025,23:53:00,17,14.9,796,50,63,809,Delivered,1,Cloudy,Yes
848,1150,Customer_270,Male,57,Mumbai,2,Pizza Point,Italian,3.9,Partner_5,Scooter,Wallet,10-03-2025,20:15:00,31,3.2,1000,100,26,926,Delivered,5,Sunny,No
849,1084,Customer_243,Female,40,Pune,2,Pizza Point,Italian,4.9,Partner_20,Scooter,Net Banking,28-03-2025,22:41:00,60,12.4,781,0,45,826,Delivered,2,Rainy,No
850,1041,Customer_31,Male,27,Mumbai,2,Pizza Point,Italian,3.7,Partner_29,Bike,Credit Card,09-02-2025,01:15:00,19,5,1144,20,65,1189,Delivered,3,Cloudy,Yes
851,1283,Customer_155,Male,48,Chandigarh,4,Biryani House,Biryani,4.5,Partner_24,Bike,Cash,14-06-2025,22:48:00,27,5.8,1091,100,27,1018,Delivered,3,Rainy,Yes
852,1217,Customer_162,Male,18,Hyderabad,4,Biryani House,Biryani,4.8,Partner_11,Scooter,Cash,04-02-2025,11:09:00,20,7.8,1014,50,48,1012,Cancelled,2,Sunny,Yes
853,1214,Customer_20,Male,58,Mumbai,5,Green Bowl,Healthy,4,Partner_22,Cycle,Debit Card,21-02-2025,06:09:00,36,1,1436,100,37,1373,Delivered,5,Sunny,Yes
854,1101,Customer_223,Male,47,Mumbai,3,Burger Town,Fast Food,4.9,Partner_38,Cycle,Debit Card,11-04-2025,18:02:00,49,15,1234,50,53,1237,Delivered,3,Rainy,Yes
855,1293,Customer_119,Female,55,Hyderabad,5,Green Bowl,Healthy,3.8,Partner_17,Scooter,Net Banking,17-04-2025,15:49:00,17,12.4,1484,0,50,1534,Delivered,5,Rainy,No
856,1123,Customer_204,Male,45,Bengaluru,1,Spice Hub,North Indian,3.6,Partner_5,Scooter,Wallet,26-02-2025,15:20:00,49,14.2,1286,20,22,1288,Delivered,3,Cloudy,Yes
857,1060,Customer_121,Female,53,Hyderabad,5,Green Bowl,Healthy,4.6,Partner_12,Cycle,Net Banking,22-05-2025,09:48:00,27,1.2,637,150,62,549,Delivered,3,Cloudy,Yes
858,1150,Customer_132,Female,28,Hyderabad,1,Spice Hub,North Indian,4.9,Partner_14,Cycle,Credit Card,08-03-2025,05:46:00,38,2.4,403,20,79,462,Cancelled,3,Cloudy,Yes
859,1092,Customer_59,Female,39,Delhi,2,Pizza Point,Italian,3.7,Partner_50,Cycle,Cash,17-01-2025,09:13:00,47,2.7,448,0,35,483,Delivered,3,Sunny,No
860,1129,Customer_10,Male,22,Delhi,3,Burger Town,Fast Food,3.7,Partner_22,Bike,Wallet,18-02-2025,18:36:00,59,8.5,561,100,71,532,Delivered,3,Sunny,No
861,1086,Customer_98,Female,55,Hyderabad,4,Biryani House,Biryani,4.6,Partner_5,Cycle,Credit Card,14-04-2025,07:14:00,57,14.1,412,150,69,331,Delivered,5,Rainy,No
862,1232,Customer_97,Male,54,Bengaluru,6,Tandoori Treat,Chinese,4,Partner_43,Scooter,Net Banking,11-01-2025,01:14:00,36,6.8,955,20,77,1012,Delivered,3,Rainy,Yes
863,1070,Customer_243,Female,53,Mumbai,1,Spice Hub,North Indian,5,Partner_47,Scooter,UPI,30-01-2025,20:14:00,54,12.4,1417,150,55,1322,Delivered,3,Sunny,No
864,1154,Customer_71,Female,42,Pune,4,Biryani House,Biryani,5,Partner_18,Scooter,Cash,28-01-2025,01:52:00,19,14.7,800,0,74,874,Delivered,4,Rainy,No
865,1071,Customer_269,Male,41,Hyderabad,1,Spice Hub,North Indian,3.7,Partner_17,Scooter,Debit Card,17-02-2025,03:10:00,22,3.6,253,50,40,243,Delivered,1,Sunny,Yes
866,1296,Customer_280,Female,53,Bengaluru,3,Burger Town,Fast Food,4.5,Partner_7,Scooter,UPI,21-01-2025,18:44:00,34,13.9,1326,150,78,1254,Delivered,3,Rainy,Yes
867,1022,Customer_241,Female,43,Mumbai,1,Spice Hub,North Indian,4.3,Partner_17,Bike,Wallet,28-01-2025,16:16:00,50,13.5,393,150,20,263,Delivered,3,Sunny,Yes
868,1087,Customer_261,Male,44,Chandigarh,5,Green Bowl,Healthy,3.5,Partner_34,Scooter,Wallet,25-02-2025,04:19:00,27,7.9,412,0,50,462,Delivered,4,Sunny,No
869,1211,Customer_297,Female,35,Mumbai,5,Green Bowl,Healthy,3.9,Partner_8,Cycle,Cash,14-04-2025,20:09:00,31,10.1,799,50,28,777,Delivered,1,Rainy,Yes
870,1062,Customer_128,Male,20,Chandigarh,3,Burger Town,Fast Food,3.8,Partner_16,Cycle,UPI,14-06-2025,19:48:00,19,10.6,462,150,31,343,Delivered,2,Rainy,Yes
871,1212,Customer_55,Female,31,Pune,1,Spice Hub,North Indian,4.2,Partner_10,Cycle,Net Banking,28-06-2025,00:28:00,22,13.2,630,0,73,703,Delivered,4,Rainy,No
872,1097,Customer_125,Female,49,Hyderabad,6,Tandoori Treat,Chinese,4.9,Partner_28,Bike,Debit Card,10-04-2025,12:03:00,15,7.1,612,20,33,625,Delivered,1,Cloudy,No
873,1146,Customer_144,Male,45,Pune,3,Burger Town,Fast Food,4.7,Partner_31,Cycle,UPI,15-03-2025,04:48:00,52,7.4,617,100,27,544,Delivered,2,Rainy,Yes
874,1113,Customer_225,Male,19,Chandigarh,3,Burger Town,Fast Food,4.7,Partner_42,Scooter,Cash,11-02-2025,16:23:00,29,14.8,1176,100,37,1113,Delivered,2,Sunny,No
875,1265,Customer_159,Female,19,Chandigarh,3,Burger Town,Fast Food,3.6,Partner_7,Bike,Debit Card,26-01-2025,09:16:00,31,12.3,1269,50,64,1283,Delivered,5,Cloudy,Yes
876,1284,Customer_215,Female,18,Chandigarh,4,Biryani House,Biryani,4.2,Partner_12,Bike,Net Banking,06-01-2025,11:10:00,34,11.1,1282,0,29,1311,Delivered,3,Cloudy,Yes
877,1195,Customer_242,Male,33,Chandigarh,4,Biryani House,Biryani,4,Partner_22,Scooter,Cash,02-04-2025,03:16:00,30,8.5,1432,150,56,1338,Delivered,4,Cloudy,Yes
878,1211,Customer_23,Male,47,Chandigarh,1,Spice Hub,North Indian,4.1,Partner_48,Bike,UPI,05-02-2025,07:53:00,58,14.9,411,150,77,338,Delivered,2,Sunny,Yes
879,1210,Customer_62,Female,59,Mumbai,3,Burger Town,Fast Food,4.4,Partner_29,Bike,UPI,03-01-2025,20:03:00,36,13.9,398,0,36,434,Delivered,1,Rainy,Yes
880,1004,Customer_251,Male,44,Delhi,4,Biryani House,Biryani,4.8,Partner_7,Bike,Wallet,18-06-2025,23:45:00,52,4.2,767,150,30,647,Delivered,1,Rainy,No
881,1293,Customer_11,Female,30,Bengaluru,4,Biryani House,Biryani,3.8,Partner_11,Bike,Net Banking,25-01-2025,21:24:00,17,11.3,1339,20,21,1340,Delivered,2,Sunny,Yes
882,1017,Customer_61,Male,41,Bengaluru,4,Biryani House,Biryani,4.4,Partner_49,Scooter,Net Banking,08-06-2025,04:35:00,42,3.2,325,100,34,259,Delivered,2,Rainy,No
883,1216,Customer_56,Male,28,Delhi,2,Pizza Point,Italian,3.8,Partner_10,Scooter,UPI,14-02-2025,23:21:00,42,4.2,967,0,54,1021,Delivered,3,Cloudy,No
884,1230,Customer_218,Male,57,Hyderabad,2,Pizza Point,Italian,4.8,Partner_29,Scooter,Debit Card,26-05-2025,07:21:00,31,9.5,1417,150,62,1329,Cancelled,1,Sunny,No
885,1060,Customer_65,Male,32,Bengaluru,4,Biryani House,Biryani,4.6,Partner_35,Bike,Wallet,24-01-2025,19:50:00,45,6.5,1296,100,79,1275,Delivered,2,Sunny,Yes
886,1279,Customer_38,Male,52,Pune,2,Pizza Point,Italian,4.3,Partner_22,Cycle,Wallet,13-01-2025,17:21:00,20,4.6,458,20,78,516,Delivered,2,Sunny,Yes
887,1046,Customer_266,Male,57,Hyderabad,4,Biryani House,Biryani,4.2,Partner_28,Cycle,Net Banking,26-02-2025,23:51:00,49,2.1,620,20,71,671,Delivered,4,Sunny,No
888,1013,Customer_16,Male,38,Bengaluru,1,Spice Hub,North Indian,3.7,Partner_48,Cycle,Wallet,07-01-2025,22:41:00,20,2.2,267,0,69,336,Delivered,1,Rainy,No
889,1161,Customer_195,Male,50,Delhi,6,Tandoori Treat,Chinese,4.5,Partner_49,Scooter,Debit Card,08-02-2025,12:03:00,25,2.2,1438,0,66,1504,Delivered,5,Cloudy,No
890,1257,Customer_22,Female,42,Bengaluru,4,Biryani House,Biryani,4.2,Partner_33,Scooter,Cash,14-02-2025,09:51:00,16,1.6,1269,0,29,1298,Delivered,3,Sunny,No
891,1272,Customer_77,Female,42,Bengaluru,6,Tandoori Treat,Chinese,4.3,Partner_16,Scooter,Credit Card,13-05-2025,09:23:00,32,8.2,899,0,43,942,Cancelled,3,Cloudy,Yes
892,1021,Customer_241,Male,44,Bengaluru,3,Burger Town,Fast Food,3.8,Partner_27,Cycle,Wallet,11-01-2025,18:51:00,50,7.4,548,150,44,442,Delivered,1,Cloudy,Yes
893,1201,Customer_130,Male,53,Mumbai,1,Spice Hub,North Indian,4.9,Partner_48,Bike,Debit Card,13-01-2025,04:10:00,55,11.3,324,50,71,345,Cancelled,2,Cloudy,No
894,1033,Customer_205,Female,33,Hyderabad,2,Pizza Point,Italian,3.7,Partner_5,Bike,Net Banking,18-02-2025,18:02:00,40,9.7,1256,20,44,1280,Delivered,2,Cloudy,No
895,1189,Customer_271,Female,31,Hyderabad,3,Burger Town,Fast Food,3.7,Partner_50,Scooter,UPI,18-04-2025,04:27:00,44,13.2,524,0,35,559,Delivered,3,Cloudy,No
896,1207,Customer_118,Female,39,Mumbai,3,Burger Town,Fast Food,4.3,Partner_12,Scooter,Credit Card,11-01-2025,06:22:00,16,10.4,965,50,75,990,Delivered,3,Rainy,No
897,1056,Customer_189,Male,53,Bengaluru,5,Green Bowl,Healthy,4.5,Partner_34,Bike,Debit Card,06-01-2025,07:42:00,36,11.2,1379,150,52,1281,Delivered,5,Cloudy,Yes
898,1030,Customer_150,Male,31,Chandigarh,6,Tandoori Treat,Chinese,4.9,Partner_14,Scooter,Credit Card,25-06-2025,21:48:00,48,4.6,896,0,38,934,Delivered,1,Rainy,Yes
899,1270,Customer_239,Male,52,Mumbai,1,Spice Hub,North Indian,3.6,Partner_13,Bike,Wallet,03-06-2025,15:31:00,20,9.8,384,0,65,449,Delivered,2,Sunny,No
900,1040,Customer_43,Female,38,Chandigarh,3,Burger Town,Fast Food,5,Partner_7,Scooter,Wallet,15-04-2025,01:11:00,41,11.9,662,0,76,738,Delivered,5,Sunny,Yes
901,1213,Customer_58,Male,56,Mumbai,2,Pizza Point,Italian,4.3,Partner_1,Bike,Net Banking,28-01-2025,11:25:00,39,5.7,254,0,57,311,Delivered,4,Rainy,No
902,1110,Customer_201,Female,57,Pune,1,Spice Hub,North Indian,4.7,Partner_9,Bike,UPI,08-06-2025,23:12:00,34,9.5,1050,0,76,1126,Delivered,5,Cloudy,No
903,1245,Customer_176,Male,55,Delhi,5,Green Bowl,Healthy,3.7,Partner_27,Bike,Credit Card,12-04-2025,18:05:00,25,14.2,798,20,34,812,Delivered,5,Sunny,Yes
904,1048,Customer_131,Male,36,Mumbai,4,Biryani House,Biryani,3.7,Partner_35,Scooter,Net Banking,18-04-2025,02:37:00,17,12.6,763,50,41,754,Delivered,3,Sunny,No
905,1060,Customer_66,Female,19,Hyderabad,4,Biryani House,Biryani,4.9,Partner_13,Bike,Wallet,27-06-2025,03:16:00,28,6.1,1091,0,53,1144,Delivered,5,Sunny,Yes
906,1090,Customer_112,Female,39,Hyderabad,2,Pizza Point,Italian,4,Partner_28,Cycle,Wallet,24-02-2025,03:24:00,26,7.1,1133,0,40,1173,Delivered,4,Rainy,Yes
907,1124,Customer_156,Male,51,Pune,2,Pizza Point,Italian,5,Partner_50,Bike,Debit Card,11-01-2025,03:57:00,34,4.3,1274,50,38,1262,Delivered,5,Cloudy,Yes
908,1064,Customer_28,Male,60,Hyderabad,1,Spice Hub,North Indian,4.1,Partner_45,Cycle,UPI,06-04-2025,20:58:00,53,12.5,634,20,61,675,Delivered,5,Cloudy,Yes
909,1131,Customer_299,Male,43,Bengaluru,3,Burger Town,Fast Food,4.6,Partner_46,Cycle,Wallet,05-01-2025,15:27:00,55,6.9,1375,20,79,1434,Delivered,4,Cloudy,No
910,1234,Customer_46,Female,27,Pune,6,Tandoori Treat,Chinese,4.3,Partner_24,Cycle,Cash,23-06-2025,23:09:00,55,14.3,1438,150,67,1355,Delivered,3,Cloudy,Yes
911,1090,Customer_98,Male,29,Bengaluru,1,Spice Hub,North Indian,4.8,Partner_15,Scooter,Credit Card,08-06-2025,06:38:00,42,6.7,1224,50,56,1230,Delivered,1,Rainy,Yes
912,1214,Customer_16,Female,29,Pune,4,Biryani House,Biryani,4.6,Partner_20,Cycle,Net Banking,31-01-2025,15:36:00,29,8.3,517,100,60,477,Delivered,5,Rainy,Yes
913,1177,Customer_209,Male,27,Pune,2,Pizza Point,Italian,4.9,Partner_37,Cycle,Cash,14-03-2025,00:06:00,36,1.4,1349,0,73,1422,Delivered,2,Rainy,No
914,1282,Customer_196,Female,40,Pune,6,Tandoori Treat,Chinese,4.1,Partner_5,Bike,UPI,10-03-2025,03:11:00,50,7.7,500,100,62,462,Delivered,2,Sunny,No
915,1205,Customer_278,Male,33,Pune,3,Burger Town,Fast Food,4.4,Partner_50,Scooter,Wallet,19-02-2025,09:06:00,32,9.8,446,50,73,469,Delivered,1,Sunny,No
916,1200,Customer_33,Male,25,Mumbai,1,Spice Hub,North Indian,4.8,Partner_49,Scooter,Wallet,03-06-2025,13:20:00,27,2.1,213,150,47,110,Delivered,5,Rainy,Yes
917,1143,Customer_42,Female,58,Delhi,1,Spice Hub,North Indian,4.4,Partner_48,Scooter,UPI,06-06-2025,22:07:00,44,6.7,968,150,23,841,Delivered,5,Sunny,No
918,1144,Customer_139,Male,49,Chandigarh,4,Biryani House,Biryani,4.2,Partner_39,Scooter,Cash,05-04-2025,07:31:00,25,1.8,1484,20,23,1487,Cancelled,2,Cloudy,No
919,1285,Customer_48,Female,58,Hyderabad,6,Tandoori Treat,Chinese,4.7,Partner_25,Bike,Credit Card,30-03-2025,00:39:00,51,10.8,466,150,28,344,Delivered,3,Sunny,No
920,1104,Customer_233,Male,23,Pune,6,Tandoori Treat,Chinese,4.9,Partner_21,Scooter,Net Banking,19-02-2025,06:46:00,25,3.8,1292,50,24,1266,Delivered,4,Sunny,No
921,1053,Customer_41,Male,18,Pune,1,Spice Hub,North Indian,4.1,Partner_15,Scooter,Credit Card,12-02-2025,23:08:00,47,14.7,1150,0,33,1183,Delivered,4,Rainy,No
922,1280,Customer_152,Female,34,Hyderabad,1,Spice Hub,North Indian,4.4,Partner_47,Bike,Wallet,20-01-2025,22:47:00,35,1.7,589,20,48,617,Delivered,3,Cloudy,Yes
923,1105,Customer_129,Male,43,Delhi,4,Biryani House,Biryani,4.2,Partner_7,Bike,Cash,02-03-2025,15:25:00,46,10.3,764,50,23,737,Delivered,2,Sunny,Yes
924,1094,Customer_53,Male,34,Mumbai,6,Tandoori Treat,Chinese,4.3,Partner_27,Bike,Wallet,31-05-2025,18:18:00,49,5.8,388,100,77,365,Delivered,5,Rainy,Yes
925,1091,Customer_279,Female,44,Hyderabad,2,Pizza Point,Italian,3.5,Partner_15,Cycle,Cash,30-01-2025,17:35:00,16,7.9,1304,20,76,1360,Delivered,5,Cloudy,No
926,1207,Customer_255,Male,43,Hyderabad,6,Tandoori Treat,Chinese,4.3,Partner_10,Bike,Debit Card,29-06-2025,02:05:00,15,6.3,443,100,50,393,Delivered,2,Sunny,Yes
927,1188,Customer_8,Female,52,Chandigarh,3,Burger Town,Fast Food,5,Partner_7,Cycle,Debit Card,11-04-2025,23:10:00,40,9,871,20,25,876,Delivered,5,Cloudy,Yes
928,1021,Customer_286,Female,33,Delhi,5,Green Bowl,Healthy,4.1,Partner_39,Cycle,Debit Card,12-04-2025,15:35:00,49,13.2,484,50,56,490,Cancelled,2,Sunny,No
929,1129,Customer_260,Female,59,Delhi,5,Green Bowl,Healthy,3.7,Partner_39,Scooter,Net Banking,03-06-2025,23:36:00,54,8.2,670,150,47,567,Delivered,1,Rainy,No
930,1226,Customer_47,Female,29,Hyderabad,6,Tandoori Treat,Chinese,3.9,Partner_35,Scooter,Cash,10-01-2025,23:43:00,39,7.7,1317,150,49,1216,Delivered,2,Sunny,No
931,1237,Customer_254,Female,42,Bengaluru,4,Biryani House,Biryani,4.3,Partner_40,Cycle,Cash,10-06-2025,22:39:00,47,8,359,150,24,233,Delivered,2,Rainy,Yes
932,1001,Customer_205,Male,58,Hyderabad,6,Tandoori Treat,Chinese,4.7,Partner_24,Bike,Net Banking,24-06-2025,17:53:00,32,13.4,278,150,40,168,Delivered,3,Rainy,No
933,1064,Customer_86,Female,52,Chandigarh,5,Green Bowl,Healthy,3.8,Partner_48,Scooter,Debit Card,10-01-2025,01:02:00,32,4.5,879,100,56,835,Cancelled,4,Rainy,No
934,1127,Customer_69,Female,43,Mumbai,2,Pizza Point,Italian,4.7,Partner_15,Bike,Wallet,17-02-2025,21:47:00,51,14.1,922,150,38,810,Delivered,2,Rainy,Yes
935,1092,Customer_176,Female,28,Chandigarh,6,Tandoori Treat,Chinese,5,Partner_11,Scooter,Wallet,28-03-2025,16:29:00,29,13.2,871,20,54,905,Delivered,5,Cloudy,No
936,1188,Customer_14,Female,51,Delhi,2,Pizza Point,Italian,3.9,Partner_25,Cycle,Debit Card,11-04-2025,12:36:00,16,9.5,1233,0,55,1288,Delivered,3,Rainy,Yes
937,1296,Customer_39,Male,48,Delhi,2,Pizza Point,Italian,4.4,Partner_11,Bike,Credit Card,22-06-2025,17:29:00,48,12.7,827,150,27,704,Delivered,2,Rainy,Yes
938,1151,Customer_233,Male,38,Delhi,3,Burger Town,Fast Food,4.7,Partner_13,Bike,Credit Card,23-01-2025,11:06:00,26,6.1,630,100,39,569,Delivered,4,Rainy,Yes
939,1137,Customer_77,Male,36,Mumbai,4,Biryani House,Biryani,4.9,Partner_6,Bike,Debit Card,05-01-2025,21:11:00,26,7.4,1116,50,22,1088,Delivered,1,Cloudy,No
940,1140,Customer_185,Male,33,Pune,1,Spice Hub,North Indian,4.8,Partner_34,Cycle,Debit Card,03-05-2025,00:13:00,40,3.3,1439,20,68,1487,Delivered,3,Cloudy,No
941,1276,Customer_227,Female,37,Hyderabad,1,Spice Hub,North Indian,4.8,Partner_9,Scooter,Net Banking,17-04-2025,15:21:00,36,8.1,864,150,52,766,Cancelled,3,Cloudy,No
942,1148,Customer_92,Male,37,Chandigarh,5,Green Bowl,Healthy,4.9,Partner_8,Bike,Net Banking,23-03-2025,20:56:00,42,14.8,1064,50,70,1084,Delivered,1,Sunny,Yes
943,1038,Customer_122,Male,59,Mumbai,3,Burger Town,Fast Food,4.8,Partner_8,Scooter,Debit Card,15-06-2025,07:55:00,19,3.9,962,20,57,999,Delivered,4,Sunny,Yes
944,1052,Customer_146,Female,36,Chandigarh,6,Tandoori Treat,Chinese,4.8,Partner_34,Cycle,Cash,16-02-2025,23:16:00,39,9.2,1071,150,67,988,Cancelled,4,Sunny,No
945,1150,Customer_212,Male,18,Chandigarh,2,Pizza Point,Italian,3.7,Partner_33,Cycle,Net Banking,13-06-2025,15:03:00,25,13.9,1066,100,77,1043,Delivered,1,Cloudy,Yes
946,1033,Customer_65,Male,56,Mumbai,6,Tandoori Treat,Chinese,3.7,Partner_42,Bike,Net Banking,04-02-2025,06:29:00,34,9.7,1312,0,67,1379,Delivered,1,Sunny,Yes
947,1177,Customer_13,Male,48,Hyderabad,3,Burger Town,Fast Food,4.1,Partner_46,Bike,Net Banking,22-05-2025,15:48:00,44,3.5,1202,20,33,1215,Delivered,3,Rainy,No
948,1070,Customer_195,Male,54,Bengaluru,3,Burger Town,Fast Food,4.9,Partner_21,Bike,Wallet,10-03-2025,16:30:00,20,8.2,943,150,60,853,Delivered,4,Rainy,Yes
949,1062,Customer_241,Male,22,Chandigarh,1,Spice Hub,North Indian,4.2,Partner_14,Bike,Cash,16-02-2025,15:00:00,60,11.2,1003,0,55,1058,Cancelled,5,Sunny,Yes
950,1110,Customer_211,Male,24,Bengaluru,2,Pizza Point,Italian,4.6,Partner_21,Cycle,Wallet,26-05-2025,20:59:00,19,10,553,20,56,589,Delivered,5,Sunny,Yes
951,1105,Customer_164,Female,35,Mumbai,3,Burger Town,Fast Food,4.1,Partner_32,Cycle,Net Banking,28-05-2025,18:26:00,44,11.3,944,20,70,994,Delivered,2,Sunny,No
952,1296,Customer_256,Male,29,Bengaluru,2,Pizza Point,Italian,4.8,Partner_39,Cycle,Cash,08-03-2025,08:39:00,15,3.6,240,150,41,131,Delivered,1,Sunny,Yes
953,1058,Customer_110,Female,38,Bengaluru,2,Pizza Point,Italian,3.7,Partner_36,Cycle,Credit Card,15-05-2025,16:59:00,23,3.1,1420,100,68,1388,Delivered,1,Sunny,No
954,1023,Customer_136,Female,56,Hyderabad,6,Tandoori Treat,Chinese,4.7,Partner_44,Scooter,Wallet,14-02-2025,01:17:00,47,8.1,311,150,32,193,Delivered,3,Cloudy,Yes
955,1274,Customer_202,Male,20,Chandigarh,6,Tandoori Treat,Chinese,3.8,Partner_18,Scooter,Credit Card,17-02-2025,08:04:00,39,10,962,150,42,854,Delivered,5,Rainy,Yes
956,1012,Customer_77,Male,55,Hyderabad,1,Spice Hub,North Indian,4.6,Partner_43,Bike,UPI,27-05-2025,03:11:00,34,3.8,910,20,33,923,Delivered,5,Sunny,Yes
957,1108,Customer_256,Male,56,Pune,2,Pizza Point,Italian,5,Partner_10,Scooter,UPI,01-05-2025,02:49:00,55,3.1,210,150,46,106,Delivered,2,Sunny,Yes
958,1028,Customer_59,Male,25,Chandigarh,6,Tandoori Treat,Chinese,3.7,Partner_26,Bike,Credit Card,19-06-2025,04:45:00,26,1.6,1142,100,49,1091,Delivered,1,Rainy,Yes
959,1110,Customer_19,Female,54,Chandigarh,3,Burger Town,Fast Food,3.8,Partner_25,Scooter,Credit Card,05-03-2025,06:45:00,49,1.2,1283,100,79,1262,Delivered,3,Cloudy,Yes
960,1286,Customer_203,Male,39,Mumbai,3,Burger Town,Fast Food,4.8,Partner_37,Cycle,Debit Card,14-03-2025,00:46:00,23,3.1,560,0,25,585,Delivered,2,Sunny,Yes
961,1001,Customer_110,Female,26,Chandigarh,3,Burger Town,Fast Food,4.7,Partner_38,Scooter,UPI,17-01-2025,22:21:00,21,4.2,916,100,73,889,Delivered,2,Rainy,Yes
962,1158,Customer_67,Male,19,Hyderabad,3,Burger Town,Fast Food,3.9,Partner_5,Cycle,Credit Card,04-04-2025,13:13:00,16,3,1325,50,54,1329,Delivered,1,Rainy,Yes
963,1143,Customer_31,Male,56,Bengaluru,5,Green Bowl,Healthy,4.4,Partner_29,Cycle,Net Banking,23-05-2025,16:53:00,20,7,531,100,34,465,Delivered,1,Rainy,Yes
964,1164,Customer_134,Male,58,Mumbai,2,Pizza Point,Italian,4.5,Partner_15,Cycle,Net Banking,28-01-2025,11:41:00,33,1.5,776,150,61,687,Delivered,1,Cloudy,No
965,1034,Customer_190,Female,55,Hyderabad,4,Biryani House,Biryani,4.5,Partner_23,Scooter,Debit Card,19-04-2025,10:31:00,42,12.8,1355,100,43,1298,Cancelled,3,Rainy,Yes
966,1285,Customer_31,Male,50,Mumbai,3,Burger Town,Fast Food,3.7,Partner_14,Bike,Net Banking,29-01-2025,01:30:00,41,8.8,1145,100,20,1065,Delivered,4,Rainy,Yes
967,1265,Customer_50,Female,46,Hyderabad,2,Pizza Point,Italian,3.7,Partner_38,Bike,Net Banking,20-05-2025,00:26:00,21,14.6,1067,150,22,939,Delivered,4,Sunny,Yes
968,1237,Customer_118,Female,23,Pune,1,Spice Hub,North Indian,5,Partner_19,Scooter,Wallet,05-03-2025,01:50:00,32,7.9,1036,100,26,962,Delivered,4,Sunny,Yes
969,1179,Customer_273,Female,46,Chandigarh,2,Pizza Point,Italian,4.1,Partner_28,Cycle,Debit Card,22-04-2025,06:12:00,46,1.4,250,0,56,306,Delivered,1,Rainy,Yes
970,1224,Customer_202,Female,27,Chandigarh,2,Pizza Point,Italian,3.6,Partner_38,Bike,Wallet,23-04-2025,08:40:00,30,12.6,1443,100,30,1373,Delivered,4,Sunny,Yes
971,1170,Customer_13,Male,25,Delhi,3,Burger Town,Fast Food,3.6,Partner_38,Scooter,Net Banking,26-01-2025,10:36:00,44,2.7,1025,100,47,972,Delivered,1,Cloudy,No
972,1139,Customer_294,Male,38,Pune,2,Pizza Point,Italian,3.9,Partner_46,Bike,Debit Card,25-05-2025,23:53:00,26,1.6,1313,150,24,1187,Delivered,5,Sunny,No
973,1253,Customer_115,Male,30,Chandigarh,5,Green Bowl,Healthy,4.2,Partner_29,Cycle,UPI,05-06-2025,18:03:00,41,6.4,1217,100,70,1187,Delivered,3,Sunny,No
974,1249,Customer_246,Female,33,Hyderabad,1,Spice Hub,North Indian,3.8,Partner_12,Scooter,Cash,15-03-2025,01:40:00,26,4,504,20,51,535,Delivered,5,Cloudy,No
975,1136,Customer_85,Female,60,Pune,5,Green Bowl,Healthy,3.7,Partner_14,Scooter,UPI,04-01-2025,02:17:00,47,7.5,433,150,48,331,Delivered,2,Sunny,Yes
